time,tavg,tmin,tmax,prcp
22-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
23-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
24-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
25-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
26-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
27-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
28-11-1990,19.8,12.0,29.7,0.0
29-11-1990,13.0,18.795858694354934,27.4,0.0
30-11-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
01-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
02-12-1990,15.4,18.795858694354934,26.5,0.0
03-12-1990,17.6,18.795858694354934,27.4,0.0
04-12-1990,16.3,18.795858694354934,26.3,0.0
05-12-1990,17.8,18.795858694354934,26.3,0.0
06-12-1990,15.8,8.5,26.2,0.0
07-12-1990,14.0,18.795858694354934,25.6,0.0
08-12-1990,15.3,6.2,25.7,0.0
09-12-1990,14.7,18.795858694354934,32.493404893143804,0.0
10-12-1990,17.0,18.795858694354934,25.9,0.0
11-12-1990,15.9,18.795858694354934,32.493404893143804,0.0
12-12-1990,17.0,18.795858694354934,26.1,0.0
13-12-1990,17.1,18.795858694354934,32.493404893143804,0.0
14-12-1990,17.0,9.9,26.8,0.0
15-12-1990,15.2,18.795858694354934,26.9,0.0
16-12-1990,17.1,18.795858694354934,26.9,0.0
17-12-1990,17.9,18.795858694354934,26.6,0.0
18-12-1990,17.0,18.795858694354934,32.493404893143804,0.0
19-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
20-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
21-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
22-12-1990,15.4,18.795858694354934,22.9,0.0
23-12-1990,13.0,18.795858694354934,23.4,0.0
24-12-1990,15.0,18.795858694354934,23.6,0.0
25-12-1990,17.2,18.795858694354934,25.9,0.0
26-12-1990,15.0,7.9,25.9,0.0
27-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
28-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
29-12-1990,25.221240217761146,18.795858694354934,32.493404893143804,0.0
30-12-1990,15.4,18.795858694354934,24.2,6.6
31-12-1990,16.8,18.795858694354934,24.3,11.4
01-01-1991,11.5,18.795858694354934,24.3,0.5
02-01-1991,11.1,18.795858694354934,17.3,0.0
03-01-1991,10.5,3.3,32.493404893143804,0.0
04-01-1991,13.6,6.3,20.2,0.0
05-01-1991,10.5,18.795858694354934,22.0,0.0
06-01-1991,11.8,4.6,22.9,0.0
07-01-1991,13.5,3.9,23.3,0.0
08-01-1991,14.0,18.795858694354934,21.3,0.3
09-01-1991,14.7,18.795858694354934,23.2,0.0
10-01-1991,13.8,18.795858694354934,23.2,0.0
11-01-1991,12.7,6.3,23.5,0.0
12-01-1991,14.1,18.795858694354934,23.5,0.0
